,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,Flu-Free Tip: Wash your hands frequently. The flu virus can stay viable for up to 24 hours on non-porous surfaces.… https://t.co/x8NM7y0b2w,FALSE,0,NA,3/9/2018 19:55,TRUE,NA,9.72199E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Medxcel,0,FALSE,FALSE,NA,NA
2,"RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,3/9/2018 19:55,FALSE,NA,9.72199E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SuzieDault,348,TRUE,FALSE,NA,NA
3,"This #flu season in #Idaho continues to set records, and not the good kind. 2 more flu-related deaths in the past w… https://t.co/VV81FAy6Y5",FALSE,0,NA,3/9/2018 19:53,TRUE,NA,9.72199E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IDHW,0,FALSE,FALSE,NA,NA
4,"Con la finalidad de contribuir con la medicina preventiva de su personal, Cooperativa La Altagracia, Inc. realizó… https://t.co/vWYMdulL0n",FALSE,1,NA,3/9/2018 19:48,TRUE,NA,9.72198E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Coopaltagracia,0,FALSE,FALSE,NA,NA
5,"OMAFRA Avian Influenza Advisory for Small Flock Owners and Bird Fanciers 

https://t.co/Mdr0DjPOW4 #Poultry #chickens",FALSE,0,NA,3/9/2018 19:43,FALSE,NA,9.72196E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",OntAnHealthNet,0,FALSE,FALSE,NA,NA
6,RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…,FALSE,0,NA,3/9/2018 19:41,FALSE,NA,9.72196E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YouGottaVote,9,TRUE,FALSE,NA,NA
7,"2 of my 5 roommates had influenza, my boyfriend has strep and I end up with a sinus infection? I don't understand",FALSE,3,NA,3/9/2018 19:41,FALSE,NA,9.72196E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CaptainMorgan_5,0,FALSE,FALSE,NA,NA
8,"RT @ImmunologyAAI: AAI Committee on Public Affairs Chair Beth Garvy, Ph.D., released a statement today regarding the threat of influenza, t…",FALSE,0,NA,3/9/2018 19:40,FALSE,NA,9.72195E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LJustement,1,TRUE,FALSE,NA,NA
9,"RT @JavierLopezDiaz: Del 2017 a la fecha la Secretaria de Salud en #Puebla tiene registrados 5 decesos a causa de la influenza, informó la…",FALSE,0,NA,3/9/2018 19:37,FALSE,NA,9.72195E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pmtnzc19,1,TRUE,FALSE,NA,NA
10,"De griepepidemie in Nederland blijft stevig aanhouden (Nivel) https://t.co/CxYXb4QPkF
#griep #influenza https://t.co/4oi2smsk4W",FALSE,0,NA,3/9/2018 19:37,FALSE,NA,9.72195E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GertvanderHoek,0,FALSE,FALSE,NA,NA
11,"RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,3/9/2018 19:36,FALSE,NA,9.72194E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PscaMedia,348,TRUE,FALSE,NA,NA
12,"Del 2017 a la fecha la Secretaria de Salud en #Puebla tiene registrados 5 decesos a causa de la influenza, informó… https://t.co/tyTubCZQbU",FALSE,3,NA,3/9/2018 19:36,TRUE,NA,9.72194E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JavierLopezDiaz,1,FALSE,FALSE,NA,NA
13,"RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,3/9/2018 19:30,FALSE,NA,9.72193E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RubenVa65205389,26,TRUE,FALSE,NA,NA
14,Forecasting influenza outbreaks with digital traces. Great talk by @danielapaolotti from @ISI_Fondazione at the… https://t.co/azKEJe7Zo7,FALSE,3,NA,3/9/2018 19:29,TRUE,NA,9.72193E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",svscarpino,2,FALSE,FALSE,NA,NA
15,RT @Salud_Hidalgo: La vacuna de la #Influenza es segura y gratuita. Lleva a vacunar a los menores de 5 años para evitar que se contagien de…,FALSE,0,NA,3/9/2018 19:28,FALSE,NA,9.72192E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RubenVa65205389,27,TRUE,FALSE,NA,NA
16,"RT @Salud_Hidalgo: ¿Tienes a menores de 5 años en casa? Llévalos a vacunar contra la #Influenza, ya que es un grupo vulnerable que se puede…",FALSE,0,NA,3/9/2018 19:26,FALSE,NA,9.72192E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RubenVa65205389,22,TRUE,FALSE,NA,NA
17,RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…,FALSE,0,NA,3/9/2018 19:26,FALSE,NA,9.72192E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",TWITLYBUTTON,13,TRUE,FALSE,NA,NA
18,"AAI Committee on Public Affairs Chair Beth Garvy, Ph.D., released a statement today regarding the threat of influen… https://t.co/cGPaRLmQUR",FALSE,0,NA,3/9/2018 19:18,TRUE,NA,9.7219E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ImmunologyAAI,1,FALSE,FALSE,NA,NA
19,"@HyndenIsHere Aw, lame. Influenza hit hard this winter into the spring. Get well soon.",FALSE,0,HyndenIsHere,3/9/2018 19:18,FALSE,9.71921E+17,9.7219E+17,38577494,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JonathonTrejo,0,FALSE,FALSE,NA,NA
20,"RT @CarrieHodousek: WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This…",FALSE,0,NA,3/9/2018 19:16,FALSE,NA,9.72189E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WV_DHHR,2,TRUE,FALSE,NA,NA
21,Se mantienen cifras de muertes por influenza para el cierre de temporada https://t.co/UaLS3NKF7m #Salud,FALSE,0,NA,3/9/2018 19:15,FALSE,NA,9.72189E+17,NA,"<a href=""http://www.binoticias.com"" rel=""nofollow"">binoticias</a>",RadioBI,0,FALSE,FALSE,NA,NA
22,Jeg har allerede mange kommentarer til #xfactordk men min influenza-ramte hjerne arbejder for langsomt til at jeg k… https://t.co/jUFeEtIanp,FALSE,4,NA,3/9/2018 19:10,TRUE,NA,9.72188E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",emdk,0,FALSE,FALSE,NA,NA
23,"Officials urge pharma to drop egg-based flu vaccine, invest in new technologies 
https://t.co/jxWJL4YuEN #flu… https://t.co/7crPPLeLX1",FALSE,1,NA,3/9/2018 19:09,TRUE,NA,9.72188E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DonnaYoungDC,1,FALSE,FALSE,NA,NA
24,"RT @FOAMpodcast: It's flu season y'all!!! #FOAMed on flu controversies
Blog: https://t.co/8ceYuKBkBG
Podcast https://t.co/LFdrA1tQjq https:…",FALSE,0,NA,3/9/2018 19:09,FALSE,NA,9.72188E+17,NA,"<a href=""http://semanticearth.com/"" rel=""nofollow"">SemanticEarthApp</a>",SemanticEarth,35,TRUE,FALSE,NA,NA
25,l’influenza mi rende scema,FALSE,0,sonyapersexgdr,3/9/2018 19:08,FALSE,9.72187E+17,9.72187E+17,7.64886E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sonyapersexgdr,0,FALSE,FALSE,NA,NA
26,RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…,FALSE,0,NA,3/9/2018 19:05,FALSE,NA,9.72187E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JamesTLockhart,9,TRUE,FALSE,NA,NA
27,Creo que tengo influenza :/,FALSE,0,NA,3/9/2018 19:03,FALSE,NA,9.72186E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Uldao,0,FALSE,FALSE,NA,NA
28,RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…,FALSE,0,NA,3/9/2018 19:03,FALSE,NA,9.72186E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melayne_mills,9,TRUE,FALSE,NA,NA
29,"#PODCAST: Dr Angela Campbell, from the @CDCgov Influenza Division, discusses preventing flu via #vaccination, treat… https://t.co/gV3irKCII4",FALSE,0,NA,3/9/2018 19:00,TRUE,NA,9.72185E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Consultant360,0,FALSE,FALSE,NA,NA
30,"Si tiene Influenza o Gripe permanecer en su casa y no asistir al trabajo, la escuela, viajar, ir de compras, a eventos sociales",FALSE,0,NA,3/9/2018 18:59,FALSE,NA,9.72185E+17,NA,"<a href=""https://octopusocial.com"" rel=""nofollow"">OctopuSocial Inc</a>",carolyn_doctor,0,FALSE,FALSE,NA,NA
31,"RT @DonnaYoungDC: ICYMI: Officials urge pharma to drop egg-based flu vaccine, invest in new technologies  https://t.co/jxWJL4YuEN #influenz…",FALSE,0,NA,3/9/2018 18:59,FALSE,NA,9.72185E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eveharris22,1,TRUE,FALSE,NA,NA
32,"RT @greg_folkers: CDC Fluview: 2017-2018 Influenza Season Week 9 ending March 3, 2018  https://t.co/78BTxzlCjq https://t.co/u3ur1v1J8D",FALSE,0,NA,3/9/2018 18:59,FALSE,NA,9.72185E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eveharris22,3,TRUE,FALSE,NA,NA
33,"RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,3/9/2018 18:54,FALSE,NA,9.72184E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TsehootsooiMC,348,TRUE,FALSE,NA,NA
34,"RT @InfectDisNews: This #flu season has been one of the most severe in recent years, causing a disease burden throughout the U.S. comparabl…",FALSE,0,NA,3/9/2018 18:51,FALSE,NA,9.72183E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",HealioFM,1,TRUE,FALSE,NA,NA
35,"RT @580WCHS: RT CarrieHodousek: WV Health Officer DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over jus…",FALSE,0,NA,3/9/2018 18:50,FALSE,NA,9.72183E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",westernlvr,1,TRUE,FALSE,NA,NA
36,David Brenner found in a recent study that far-UVC light can kill the influenza virus without hurting people’s skin… https://t.co/99VTLb57wY,FALSE,1,NA,3/9/2018 18:46,TRUE,NA,9.72182E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MichiganRadio,1,FALSE,FALSE,NA,NA
37,RT @PHEgov: International partners can work together use non-pharmaceutical interventions – like encouraging social distancing &amp; improving…,FALSE,0,NA,3/9/2018 18:46,FALSE,NA,9.72182E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jmb565,3,TRUE,FALSE,NA,NA
38,"RT CarrieHodousek: WV Health Officer DrGuptaMD says fewer people are getting sick with the #flu, but the season isn… https://t.co/VAkyg2kXo9",FALSE,0,NA,3/9/2018 18:43,TRUE,NA,9.72181E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",580WCHS,1,FALSE,FALSE,NA,NA
39,RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…,FALSE,0,NA,3/9/2018 18:41,FALSE,NA,9.72181E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mccvic,9,TRUE,FALSE,NA,NA
40,"RT @CarrieHodousek: WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet. This…",FALSE,0,NA,3/9/2018 18:40,FALSE,NA,9.7218E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JeffJenkinsMN,2,TRUE,FALSE,NA,NA
41,RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…,FALSE,0,NA,3/9/2018 18:33,FALSE,NA,9.72179E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",drricky,9,TRUE,FALSE,NA,NA
42,Peak doesn't mean over! Widespread #flu activity continues across the state &amp; could stick around awhile. Protect yo… https://t.co/ZEmjbeyHpH,FALSE,0,NA,3/9/2018 18:31,TRUE,NA,9.72178E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DHSWI,0,FALSE,FALSE,NA,NA
43,"RT @censia_salud: La #influenza se propaga cuando un enfermo tose, estornuda o habla sin cubrirse boca, y contagia a los que están cerca. h…",FALSE,0,NA,3/9/2018 18:28,FALSE,NA,9.72177E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rococopank,11,TRUE,FALSE,NA,NA
44,#mdpiviruses Challenge for One Health: Co-Circulation of Zoonotic H5N1 and H9N2 Avian Influenza Viruses in Egypt… https://t.co/YalcxgSuYX,FALSE,1,NA,3/9/2018 18:24,TRUE,NA,9.72176E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OneHealthNews,0,FALSE,FALSE,NA,NA
45,"[Weekly U.S. Influenza Surveillance Report | Seasonal Influenza (Flu) | CDC] is good,have a look at it!… https://t.co/Z4wB9uoHoT",FALSE,0,NA,3/9/2018 18:24,TRUE,NA,9.72176E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kevinpjones,0,FALSE,FALSE,NA,NA
46,"RT @JakeVeigel: The top 12 causes of death:
1) Heart disease*
2) Cancer*
3) Chronic lower respiratory disease*
4) Accidents
5) Stroke*
6) A…",FALSE,0,NA,3/9/2018 18:24,FALSE,NA,9.72176E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",THealthNetwork,4,TRUE,FALSE,NA,NA
47,Influenza's wild origins in the animals around us https://t.co/VCOoAWLITg via @sfchronicle,FALSE,1,NA,3/9/2018 18:23,FALSE,NA,9.72176E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OneHealthNews,0,FALSE,FALSE,NA,NA
48,"WV Health Officer @DrGuptaMD says fewer people are getting sick with the #flu, but the season isn't over just yet.… https://t.co/HUGIRJWozC",FALSE,2,NA,3/9/2018 18:21,TRUE,NA,9.72176E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CarrieHodousek,2,FALSE,FALSE,NA,NA
49,"Due to cases of Influenza-like illness at Central Newfoundland Regional Health Centre in Grand Falls-Windsor, immed… https://t.co/wt52wszddg",FALSE,0,NA,3/9/2018 18:18,TRUE,NA,9.72175E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CentralHealthNL,0,FALSE,FALSE,NA,NA
50,Do you suffer from a #cold or #flu? Be careful about your use of #acetaminophen. #paracetamol #chronicpain #OurPain… https://t.co/wVTmgj02xL,FALSE,0,NA,3/9/2018 18:16,TRUE,NA,9.72174E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PainNewsNetwork,0,FALSE,FALSE,NA,NA
51,H7N1 avian influenza detected at Mo. turkey farm https://t.co/9nlgG5nHhn,FALSE,0,NA,3/9/2018 18:14,FALSE,NA,9.72174E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GoIrish1951,0,FALSE,FALSE,NA,NA
52,RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…,FALSE,0,NA,3/9/2018 18:13,FALSE,NA,9.72174E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stainmesse_m,9,TRUE,FALSE,NA,NA
53,Group that brought dogs with influenza to Canada says it had 'no way of knowing' anim… https://t.co/uTJo4iH42A <U+279C>… https://t.co/JUcIvGXPDD,FALSE,0,NA,3/9/2018 18:09,TRUE,NA,9.72173E+17,NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>",cbc_diff,0,FALSE,FALSE,NA,NA
54,"RT @EmoryMedicine: This Tuesday (3/13) - ""A Conversation with the Nation's Chief Flu Fighter"" -- Daniel Jernigan, Director of the Influenza…",FALSE,0,NA,3/9/2018 18:04,FALSE,NA,9.72171E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",qeastman,1,TRUE,FALSE,NA,NA
55,"For people with #Heart failure, getting a seasonal influenza (flu) vaccine in a given year was associated with a 50… https://t.co/jQVQ5o4Oq3",FALSE,0,NA,3/9/2018 18:01,TRUE,NA,9.7217E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",AFHSBPAGE,0,FALSE,FALSE,NA,NA
56,"This Tuesday (3/13) - ""A Conversation with the Nation's Chief Flu Fighter"" -- Daniel Jernigan, Director of the Infl… https://t.co/29lTuYM36s",FALSE,1,NA,3/9/2018 18:00,TRUE,NA,9.7217E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EmoryMedicine,1,FALSE,FALSE,NA,NA
57,Crowded Shelters And The Vicious Flu Brew Perfect Storm For The Homeless  #gidss #gidssusa #homeless #health… https://t.co/rDUVtPueMG,FALSE,0,NA,3/9/2018 18:00,TRUE,NA,9.7217E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",gidssusa,0,FALSE,FALSE,NA,NA
58,"RT @epaultaylor: We have been thinking about the #flushot all wrong: It may not always prevent illness, but it will reduce risk of death. B…",FALSE,0,NA,3/9/2018 17:53,FALSE,NA,9.72169E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AskPippa,1,TRUE,FALSE,NA,NA
59,"Due to additional cases of Influenza-like illness at Lakeside Homes in Gander, limited visitation precautions have… https://t.co/Gtl6nUVOzR",FALSE,0,NA,3/9/2018 17:51,TRUE,NA,9.72168E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CentralHealthNL,0,FALSE,FALSE,NA,NA
60,"@ElTriPutas Por el sereno, el resfriado, la idea errónea de que el viento es sinónimo de virus  e influenza.",FALSE,2,ElTriPutas,3/9/2018 17:44,FALSE,9.72083E+17,9.72166E+17,58814509,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alejandrapenha,0,FALSE,FALSE,NA,NA
61,"<ed><U+00A0><U+00BC><ed><U+00BF><U+0081><ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#viernesdeganarseguidores #siguemeytesigo #alinstante #devuelta #cumplo #ensegundos

 #ya #marzo2018<ed><U+00A0><U+00BD><ed><U+00B1><U+0088><ed><U+00A0><U+00BC><ed><U+00BF><U+0081>
Aparecen l… https://t.co/UP4RQh0wmd",FALSE,1,NA,3/9/2018 17:42,TRUE,NA,9.72166E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ehg67Jhon,0,FALSE,FALSE,NA,NA
62,RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…,FALSE,0,NA,3/9/2018 17:42,FALSE,NA,9.72166E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DrKendraB,13,TRUE,FALSE,NA,NA
63,"@EdgarOfTheMoors @CO_Raider @NRA @GovMalloyOffice Heart disease
Cancer
Respiratory diseases
Accidents
Strokes
Alzhe… https://t.co/WXP5QWWR7Z",FALSE,0,EdgarOfTheMoors,3/9/2018 17:41,TRUE,9.72161E+17,9.72166E+17,9.09792E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arronator_,0,FALSE,FALSE,NA,NA
64,RT @Hendrickks: S/O @Mikey_combss for being a good friend when you boy got influenza <U+2764><U+FE0F> https://t.co/u4PZrKjrVY,FALSE,0,NA,3/9/2018 17:40,FALSE,NA,9.72165E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mikey_combss,1,TRUE,FALSE,NA,NA
65,S/O @Mikey_combss for being a good friend when you boy got influenza <U+2764><U+FE0F> https://t.co/u4PZrKjrVY,FALSE,8,NA,3/9/2018 17:40,FALSE,NA,9.72165E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hendrickks,1,FALSE,FALSE,NA,NA
66,"RT @greg_folkers: CDC Fluview: 2017-2018 Influenza Season Week 9 ending March 3, 2018  https://t.co/78BTxzlCjq https://t.co/u3ur1v1J8D",FALSE,0,NA,3/9/2018 17:35,FALSE,NA,9.72164E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Crof,3,TRUE,FALSE,NA,NA
67,Influenza's wild origins in the animals around us https://t.co/5mnAf8EAyg via @ConversationUS https://t.co/Enmuw1QFSe,FALSE,0,NA,3/9/2018 17:30,FALSE,NA,9.72163E+17,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",The_News_DIVA,0,FALSE,FALSE,NA,NA
68,"2,273 pacientes han sido hospitalizados con influenza en el estado https://t.co/CT80i6VW9m",FALSE,0,NA,3/9/2018 17:30,FALSE,NA,9.72163E+17,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",TelemundoNI,0,FALSE,FALSE,NA,NA
69,Poor Influenza Efficacy Necessitates Shift From Egg-Based Manufacturing #flu #influenza #drugmanufacturing #pharma… https://t.co/ZPXW2Rn7he,FALSE,0,NA,3/9/2018 17:30,TRUE,NA,9.72163E+17,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",PharmProcessing,0,FALSE,FALSE,NA,NA
70,"RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,3/9/2018 17:28,FALSE,NA,9.72162E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HHSRegion4,348,TRUE,FALSE,NA,NA
71,RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…,FALSE,0,NA,3/9/2018 17:28,FALSE,NA,9.72162E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SocialTekOttawa,13,TRUE,FALSE,NA,NA
72,RT @PHEgov: International partners can work together use non-pharmaceutical interventions – like encouraging social distancing &amp; improving…,FALSE,0,NA,3/9/2018 17:27,FALSE,NA,9.72162E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HC_Ready,3,TRUE,FALSE,NA,NA
73,"Har influenza og er taget i sommerhus for at få ro og blive rask. Finder så ud af, at strømmen (og dermed også varm… https://t.co/DXFJbBAw86",FALSE,0,NA,3/9/2018 17:27,TRUE,NA,9.72162E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katjuel,0,FALSE,FALSE,NA,NA
74,RT FranceAgricole #Influenza aviaire : Suspicion de foyer dans le Lot-et-Garonne https://t.co/8bopczx3IL https://t.co/mQatHKJksR,FALSE,0,NA,3/9/2018 17:27,FALSE,NA,9.72162E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",LaVieAgricole,0,FALSE,FALSE,NA,NA
75,RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…,FALSE,0,NA,3/9/2018 17:25,FALSE,NA,9.72162E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ottawahealth,13,TRUE,FALSE,NA,NA
76,RT @JanssenGlobal: Estimates for the 2017-'18 flu season show in the US that vaccination against #influenza was only 36% effective. Here Ju…,FALSE,0,NA,3/9/2018 17:22,FALSE,NA,9.72161E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rogue_Pimpernel,12,TRUE,FALSE,NA,NA
77,"Cumanya akan rasa payah kalau deal dengan isolation case, penah patient baby influenza A kami masuk macam org astro… https://t.co/VablVhLrgQ",FALSE,0,NA,3/9/2018 17:22,TRUE,NA,9.72161E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",samgiran_,0,FALSE,FALSE,NA,NA
78,@CDCDirector @PedsGeekMD Would expect less focus on pediatric deaths from Influenza like illness (ILI) when this se… https://t.co/8T6mbWD1N1,FALSE,1,CDCDirector,3/9/2018 17:21,TRUE,9.72157E+17,9.7216E+17,426909329,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",toppediatrician,0,FALSE,FALSE,NA,NA
79,"RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,3/9/2018 17:19,FALSE,NA,9.7216E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HCHS_SOL_Bronx,348,TRUE,FALSE,NA,NA
80,RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…,FALSE,0,NA,3/9/2018 17:18,FALSE,NA,9.7216E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chelsea1935,9,TRUE,FALSE,NA,NA
81,@yordienexa #YordiEnExa  quién no se paniqueo con la influenza tipoA1n1hzkm2 jajajjaja según una maestra boletos pa… https://t.co/0K275h2yk9,FALSE,0,yordienexa,3/9/2018 17:13,TRUE,NA,9.72159E+17,182881016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",osonegro01,0,FALSE,FALSE,NA,NA
